name ra dec discovery_date 2d_probability dl dl_err mpc mpc_ra mpc_dec gaia gaia_ra gaia_dec ps1dr2 ps1dr2_ra ps1dr2_dec asassn asassn_ra asassn_dec mw_ebv spec_ra spec_dec spec_z spec_z_err ps1strm_ra ps1strm_dec ps1strm_z ps1strm_z_err 2mpz_ra 2mpz_dec 2mpz_z 2mpz_z_err legacy_ra legacy_dec legacy_z legacy_z_err use_redshift dm dm_err g_absmag g_absmag_err g_absmag_date g_var g_var_err gp_absmag gp_absmag_err gp_absmag_date gp_var gp_var_err i_absmag i_absmag_err i_absmag_date i_var i_var_err ip_absmag ip_absmag_err ip_absmag_date ip_var ip_var_err orange-ATLAS_absmag orange-ATLAS_absmag_err orange-ATLAS_absmag_date orange-ATLAS_var orange-ATLAS_var_err r_absmag r_absmag_err r_absmag_date r_var r_var_err rp_absmag rp_absmag_err rp_absmag_date rp_var rp_var_err u_absmag u_absmag_err u_absmag_date u_var u_var_err up_absmag up_absmag_err up_absmag_date up_var up_var_err w_absmag w_absmag_err w_absmag_date w_var w_var_err z_absmag z_absmag_err z_absmag_date z_var z_var_err classification mpc_mask gaia_mask ps1dr2_mask asassn_mask spec_mask ps1strm_mask 2mpz_mask legacy_mask redshift_mask class_mask time_mask prob_mask
2019ebm 194.994091666667 29.2418694444444 "2019-04-25 09:41:45" 0.864538031356969 46.44208425896871 10.0139239839822 -- nan nan -- nan nan -- nan nan -- nan nan 0.009545208886265755 nan nan nan nan nan nan nan nan nan nan nan nan 194.9948909582975 29.236744195595758 0.07786217331886292 0.09128204733133316 legacy 37.80921412059825 2.547697671720484 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ebl 218.131391666667 55.7500444444444 "2019-04-25 10:29:16" 0.7814211855744096 89.37664165478363 17.128903610838297 -- nan nan -- nan nan -- nan nan -- nan nan 0.01587267965078354 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 34.75612015964378 0.41615945612836197 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019eao 195.327645833333 52.1505972222222 "2019-04-25 09:31:40" 0.8658997487740346 68.80464174646688 21.84342868532787 -- nan nan -- nan nan -- nan nan -- nan nan 0.012139278464019299 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 34.1880886894971 0.6893778176909399 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ean 248.421525 39.1810861111111 "2019-04-25 10:49:26" 0.9312606391157721 138.42008002480455 37.348229217864095 -- nan nan -- nan nan -- nan nan -- nan nan 0.010089132934808731 248.42641 39.18514 0.029841 2.9841e-05 nan nan nan nan nan nan nan nan nan nan nan nan spec 35.652636957310676 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019dzw 262.7914875 -8.45072222222222 "2019-04-25 10:27:50" 0.8471293732286886 86.57333977200544 15.774110696685593 -- nan nan -- nan nan -- nan nan -- nan nan 0.8179616928100586 nan nan nan nan nan nan nan nan 262.79236 -8.45284 0.02814209472981988 8.00533689126084e-05 nan nan nan nan 2mpz 35.52263740903027 0.1001905948592504 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "SN IIn" False False False False False False False False False True False False
2019dzv 210.437591666667 46.2156111111111 "2019-04-25 09:59:02" 0.7603888106240169 89.28188556589564 20.78413499369693 -- nan nan -- nan nan -- nan nan -- nan nan 0.009264755062758923 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 34.753816768306706 0.5055019492136811 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019dzu 199.0235 50.7605138888889 "2019-04-25 10:00:28" 0.8386693150641604 107.6543737633402 37.58040040063634 -- nan nan -- nan nan -- nan nan -- nan nan 0.01269726175814867 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 35.16015839479646 0.7580257481982554 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019dzt 216.0713125 31.4141472222222 "2019-04-25 09:43:12" 0.8071820432993562 144.19079753021913 31.87246203209631 -- nan nan -- nan nan -- nan nan -- nan nan 0.01606626994907856 216.0708 31.41508 0.040566 4.0566e-05 nan nan nan nan nan nan nan nan 216.07087460743728 31.41502953695513 0.03363620489835739 0.012558506801724434 spec 36.33636346417421 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019dzk 258.341454166667 -9.96446666666667 "2019-04-25 10:26:24" 0.6890350941872243 118.99828921531677 30.206003173335542 -- nan nan -- nan nan -- nan nan -- nan nan 0.5608561635017395 nan nan nan nan nan nan nan nan 258.33804 -9.96485 0.024062708472314877 0.00015010006671114075 nan nan nan nan 2mpz 35.17603130176396 0.10091321432893845 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "SN II" False False False False False False False False False True False False
2019dzg 199.563254166667 29.6702722222222 "2019-04-25 09:08:38" 0.9071276652731921 inf 1.0 -- nan nan -- nan nan -- nan nan -- nan nan 0.011407768353819847 nan nan nan nan nan nan nan nan nan nan nan nan 199.56331308055445 29.670489402444286 0.2857140302658081 0.16033725440502167 legacy 40.90068996526428 1.2226848171223106 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019dyx 217.951133333333 56.7122472222222 "2019-04-25 09:50:24" 0.7825938522453071 92.74778810595149 28.95965238499167 -- nan nan -- nan nan -- nan nan -- nan nan 0.015403568744659424 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 34.83651780573006 0.6780223611576068 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019dyw 217.989741666667 1.97726111111111 "2019-04-25 10:55:12" 0.9243342968596161 128.84345732097344 33.29745617593788 -- nan nan -- nan nan -- nan nan -- nan nan 0.034131597727537155 nan nan nan nan nan nan nan nan nan nan nan nan 217.98322733728943 1.9692147372407696 0.2706051468849182 0.15390166640281677 legacy 40.76564705693285 1.239026509326775 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019dyv 218.431808333333 30.2154472222222 "2019-04-25 09:54:43" 0.8910921849976655 118.4797839153577 38.29060932337803 -- nan nan -- nan nan -- nan nan -- nan nan 0.017868580296635628 218.43152 30.21561 0.099798 9.9798e-05 nan nan nan nan nan nan nan nan 218.4315238057954 30.215606590691664 0.10500713437795639 0.004433298017829657 spec 38.38032574711947 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False True False False True True False False False
2019dyu 210.940708333333 31.9998027777778 "2019-04-25 10:07:40" 0.9012328811297996 125.9297137285728 37.89375462375412 -- nan nan -- nan nan -- nan nan -- nan nan 0.019826950505375862 210.94111 32.00038 0.0623 6.23e-05 nan nan nan nan nan nan nan nan 210.94124190468509 32.000400513708996 0.05142858251929283 0.010479585267603397 spec 37.30160083120164 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False True False False False True False False False
